time,lat,lon,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2021-01-29T13:00:08.740Z,38.914,-122.8808333,4.95,2.97,ml,67,79,0.05554,0.07,nc,nc73517925,2021-04-16T19:02:16.040Z,"8km SSW of Kelseyville, CA",earthquake,0.13,0.33,0.15,40,reviewed,nc,nc
2021-01-29T07:15:25.146Z,31.0836,-103.256,2.65,2.5,ml,,53,0.041,0.75,us,us6000dcu8,2021-04-16T19:02:12.040Z,"25 km SW of Coyanosa, Texas",earthquake,1.1,2.4,0.046,62,reviewed,us,us
2021-01-29T04:07:18.034Z,38.1693,-117.8927,9.2,2.9,ml,26,48.45,0.019,0.1456,nn,nn00799122,2021-04-16T19:02:10.040Z,"30 km SE of Mina, Nevada",earthquake,,0.6,0.26,10,reviewed,nn,nn
2021-01-29T02:25:04.310Z,35.6716667,-117.5426667,8.25,3.2,ml,47,53,0.09966,0.17,ci,ci39534943,2021-04-16T19:02:09.040Z,"13km ENE of Ridgecrest, CA",earthquake,0.15,0.43,0.168,108,reviewed,ci,ci
2021-01-28T23:27:50.215Z,44.2853,-115.1865,13.1,2.7,ml,,66,0.172,1.08,us,us6000dcrt,2021-04-13T17:05:42.040Z,"21 km WNW of Stanley, Idaho",earthquake,1.6,9.9,0.048,56,reviewed,us,us
2021-01-28T19:09:21.669Z,31.9315,-102.3073,2.48,2.5,mb_lg,,44,0.003,0.38,us,us6000dcqm,2021-04-13T17:06:08.040Z,"11 km NNE of Odessa, Texas",earthquake,1,1.6,0.117,19,reviewed,us,us
2021-01-28T18:18:48.819Z,47.5653,-92.6191,0,3.1,ml,,81,0.848,0.55,us,us6000dcps,2021-04-13T17:06:07.040Z,"3 km N of Mountain Iron, Minnesota",mining explosion,4.5,2,0.105,12,reviewed,us,us
2021-01-28T06:26:58.680Z,33.1835,-115.607,4.89,2.55,ml,57,43,0.009416,0.23,ci,ci39534271,2021-04-13T17:04:15.040Z,"10km SW of Niland, CA",earthquake,0.18,0.31,0.178,74,reviewed,ci,ci
2021-01-28T06:00:06.560Z,38.8248333,-122.8085,1.79,2.84,md,77,27,0.001891,0.05,nc,nc73517370,2021-04-13T17:06:03.040Z,"7km NW of The Geysers, CA",earthquake,0.1,0.15,0.216,75,reviewed,nc,nc
2021-01-28T05:40:34.350Z,33.1816667,-115.612,3.65,2.66,ml,57,42,0.00518,0.23,ci,ci39534111,2021-04-13T17:06:02.040Z,"11km SW of Niland, CA",earthquake,0.17,0.18,0.157,57,reviewed,ci,ci
2021-01-27T22:05:02.636Z,31.6262,-104.3194,5,2.5,ml,,60,0.148,0.38,us,us6000dchx,2021-04-13T17:06:01.040Z,"60 km NW of Toyah, Texas",earthquake,1,1.4,0.066,48,reviewed,us,us
2021-01-27T20:38:09.560Z,40.3178333,-124.5661667,21.51,2.81,md,21,257,0.1735,0.13,nc,nc73517245,2021-04-13T17:05:42.040Z,"24km W of Petrolia, CA",earthquake,0.59,0.45,0.173,23,reviewed,nc,nc
2021-01-27T20:08:54.051Z,45.2234,-106.8795,0,3.2,ml,,90,1.535,1.14,us,us6000dch1,2021-04-13T17:06:00.040Z,"30 km WSW of Birney, Montana",mining explosion,2.7,1.8,0.049,54,reviewed,us,us
2021-01-27T19:37:11.443Z,31.6799,-104.536,5,2.9,ml,,68,0.032,0.38,us,us6000dcgx,2021-04-13T17:05:13.040Z,"57 km SSW of Whites City, New Mexico",earthquake,1.3,1.7,0.048,64,reviewed,us,us
2021-01-27T16:53:18.944Z,38.1519,-117.9548,10,3,ml,28,37.36,0.013,0.1243,nn,nn00799016,2021-04-13T17:07:49.040Z,"29 km SSE of Mina, Nevada",earthquake,,0.6,0.18,13,reviewed,nn,nn
2021-01-27T02:00:13.353Z,38.3588,-118.1969,10.1,2.6,ml,29,56.17,0.081,0.1314,nn,nn00798971,2021-04-13T17:07:42.040Z,California-Nevada border region,earthquake,,0.8,0.22,15,reviewed,nn,nn
2021-01-26T21:02:38.972Z,43.7633,-105.3418,0,2.7,ml,,132,1.008,0.44,us,us6000de7t,2021-04-13T17:06:36.040Z,"12 km E of Wright, Wyoming",mining explosion,3.5,1.8,0.074,30,reviewed,us,us
2021-01-26T07:48:47.420Z,33.0896667,-117.6228333,13.77,3.14,ml,75,123,0.232,0.18,ci,ci39768296,2022-01-13T05:23:15.619Z,"26km WSW of Carlsbad, CA",earthquake,0.25,0.52,0.201,154,reviewed,ci,ci
2021-01-26T04:56:36.514Z,44.3141,-115.1547,12.1,2.6,ml,,81,0.169,0.41,us,us7000d3c7,2021-04-13T17:04:12.040Z,"20 km WNW of Stanley, Idaho",earthquake,4.5,7.6,0.077,22,reviewed,us,us
2021-01-26T04:49:20.038Z,44.3198,-115.1677,12.77,2.7,ml,,82,0.179,0.57,us,us7000d3c6,2021-04-13T17:04:12.040Z,"21 km WNW of Stanley, Idaho",earthquake,1.8,9.7,0.047,60,reviewed,us,us
2021-01-25T21:16:02.198Z,38.6702,-117.6642,16.7,2.5,ml,24,95.12,0.411,0.1289,nn,nn00798859,2021-04-13T17:07:36.040Z,"31 km SE of Gabbs, Nevada",earthquake,,2.6,0.54,11,reviewed,nn,nn
2021-01-25T20:52:28.360Z,32.7383333,-115.8236667,10.72,3.01,ml,53,52,0.1209,0.27,ci,ci39768064,2021-04-13T17:04:32.040Z,"16km E of Ocotillo, CA",earthquake,0.28,0.52,0.128,107,reviewed,ci,ci
2021-01-25T18:01:03.031Z,44.4415,-115.2175,10,2.6,ml,,57,0.292,0.78,us,us7000d36z,2021-04-13T17:05:43.040Z,"33 km NW of Stanley, Idaho",earthquake,2.4,2,0.071,26,reviewed,us,us
2021-01-25T17:28:57.190Z,36.7833333,-89.3856667,4.39,2.65,md,54,53,0.06984,0.2,nm,nm60322712,2021-04-13T17:04:17.040Z,"0 km N of East Prairie, Missouri",earthquake,0.27,0.67,0.066,41,reviewed,nm,nm
2021-01-25T14:28:40.659Z,31.5956,-104.0033,5,2.9,ml,,49,0.074,0.65,us,us7000d34v,2021-04-13T17:07:35.040Z,"36 km NNW of Toyah, Texas",earthquake,1.5,2,0.051,50,reviewed,us,us
2021-01-25T01:41:31.339Z,36.29683333,-98.17816667,7.95,2.63,ml,101,42,0,0.21,ok,ok2021brzk,2021-04-13T17:07:29.040Z,"5 km N of Ames, Oklahoma",earthquake,,0.4,0.19,34,reviewed,ok,ok
2021-01-24T23:27:23.130Z,37.5028333,-118.8675,4.96,2.63,md,31,68,0.09224,0.03,nc,nc73515985,2022-08-09T02:37:59.820Z,"18km WSW of Toms Place, CA",earthquake,0.24,0.91,0.276,34,reviewed,nc,nc
2021-01-24T22:16:08.040Z,37.5058333,-118.8673333,5.45,2.54,md,30,67,0.08937,0.04,nc,nc73515940,2021-04-13T17:05:00.040Z,"18km SE of Mammoth Lakes, CA",earthquake,0.23,0.84,0.22,30,reviewed,nc,nc
2021-01-24T21:07:59.710Z,36.5738333,-89.6161667,6.24,2.54,md,66,31,0.02509,0.12,nm,nm60322622,2021-04-13T17:05:45.040Z,"1 km WNW of Howardville, Missouri",earthquake,0.12,0.32,0.094,52,reviewed,nm,nm
2021-01-24T12:12:30.498Z,31.6719,-104.5806,4.41,2.7,ml,,71,0.068,0.57,us,us7000d2we,2021-04-13T17:07:24.040Z,"59 km SSW of Whites City, New Mexico",earthquake,0.9,2.6,0.05,52,reviewed,us,us
2021-01-24T11:31:27.664Z,31.7045,-104.1423,5,2.5,ml,,48,0.099,0.5,us,us7000d2w7,2021-04-13T17:07:23.040Z,"51 km W of Mentone, Texas",earthquake,0.5,1.6,0.051,50,reviewed,us,us
2021-01-24T04:12:14.695Z,38.1667,-117.8344,8.4,3.1,ml,15,45,0.03,0.1467,nn,nn00798666,2021-04-13T17:07:18.040Z,"34 km SE of Mina, Nevada",earthquake,,0.9,0.3,11,reviewed,nn,nn
2021-01-24T01:20:51.813Z,38.1428,-117.9893,10.5,2.6,ml,29,89.53,0.024,0.2128,nn,nn00798650,2021-04-13T17:07:17.040Z,"29 km SSE of Mina, Nevada",earthquake,,0.7,0.21,14,reviewed,nn,nn
2021-01-24T00:54:18.880Z,32.6051667,-115.736,4.3,2.65,ml,49,120,0.04478,0.24,ci,ci39766936,2022-08-09T02:37:02.708Z,"14km W of Progreso, B.C., MX",earthquake,0.36,0.53,0.208,22,reviewed,ci,ci
2021-01-23T22:26:35.580Z,32.7473333,-115.8268333,10.31,2.58,ml,53,49,0.128,0.27,ci,ci39766848,2021-04-13T17:05:23.040Z,"16km E of Ocotillo, CA",earthquake,0.25,0.57,0.164,88,reviewed,ci,ci
2021-01-23T15:16:13.560Z,35.2688333,-92.4045,6.37,2.78,md,28,76,0.09683,0.33,nm,nm60322527,2022-07-13T20:56:57.705Z,"4 km NNW of Greenbrier, Arkansas",earthquake,0.38,0.87,0.11,13,reviewed,nm,nm
2021-01-23T04:13:13.950Z,35.7096667,-117.5761667,7.59,2.69,ml,37,71,0.09234,0.14,ci,ci39766168,2021-04-13T17:07:10.040Z,"13km NE of Ridgecrest, CA",earthquake,0.15,0.48,0.143,105,reviewed,ci,ci
2021-01-22T17:01:53.250Z,42.5845,-111.3475,5,2.9,ml,,43,0.256,0.55,us,us7000d2gj,2021-04-13T17:05:25.040Z,"11 km N of Georgetown, Idaho",earthquake,1.2,1.9,0.036,102,reviewed,us,us
2021-01-22T16:31:32.206Z,38.1611,-117.8372,9.6,2.7,ml,26,49.05,0.027,0.1256,nn,nn00798451,2021-04-13T17:07:08.040Z,"34 km SE of Mina, Nevada",earthquake,,0.6,0.29,12,reviewed,nn,nn
2021-01-22T15:45:20.530Z,33.2698333,-115.9985,3.29,2.92,ml,82,24,0.01474,0.2,ci,ci39765640,2021-04-13T17:07:06.040Z,"5km SW of Salton City, CA",earthquake,0.15,0.44,0.142,163,reviewed,ci,ci
2021-01-22T14:15:05.310Z,31.5266667,-115.683,2.23,2.53,ml,8,152,0.1601,0.06,ci,ci39765520,2021-04-13T17:07:09.040Z,"86km ESE of Maneadero, B.C., MX",earthquake,0.15,0.45,0.126,25,reviewed,ci,ci
2021-01-22T13:15:29.683Z,38.1817,-117.8736,8.7,3,ml,34,40.14,0.02,0.1753,nn,nn00798419,2021-04-13T17:05:05.040Z,"30 km SE of Mina, Nevada",earthquake,,0.6,0.23,17,reviewed,nn,nn
2021-01-22T00:48:11.350Z,37.9686667,-122.027,15.44,3.01,ml,112,46,0.009581,0.11,nc,nc73514715,2021-11-17T20:07:32.380Z,"1km W of Concord, CA",earthquake,0.15,0.21,0.15,74,reviewed,nc,nc
2021-01-21T20:34:09.760Z,37.6365,-118.9278333,5.67,2.6,md,29,61,0.02536,0.04,nc,nc73514515,2021-03-27T21:05:59.040Z,"4km E of Mammoth Lakes, CA",earthquake,0.26,0.38,0.252,37,reviewed,nc,nc
2021-01-21T19:15:17.699Z,44.0367,-105.4379,0,2.9,ml,,74,1.013,0.87,us,us7000d26p,2021-03-27T21:05:58.040Z,"21 km S of Antelope Valley-Crestview, Wyoming",mining explosion,6.8,1.7,0.062,34,reviewed,us,us
2021-01-21T17:29:25.823Z,44.4266,-115.2516,10,3,ml,,84,0.297,0.58,us,us7000d27l,2021-03-27T21:06:00.040Z,"34 km NW of Stanley, Idaho",earthquake,2.7,2,0.043,70,reviewed,us,us
2021-01-21T15:19:34.140Z,35.554,-120.8116667,3.87,2.67,md,46,69,0.07298,0.06,nc,nc73514395,2021-03-27T21:04:13.040Z,"10km W of Templeton, CA",earthquake,0.15,0.38,0.164,47,reviewed,nc,nc
2021-01-21T13:58:27.464Z,44.2923,-115.1634,10,2.6,ml,,66,0.161,0.81,us,us7000d22x,2021-03-27T21:05:55.040Z,"19 km WNW of Stanley, Idaho",earthquake,1.4,2,0.077,22,reviewed,us,us
2021-01-21T13:36:07.630Z,31.5335,-115.7333333,5.2,3.16,ml,19,136,0.1481,0.22,ci,ci39763976,2021-03-27T21:05:54.040Z,"82km ESE of Maneadero, B.C., MX",earthquake,0.31,31.61,0.198,125,reviewed,ci,ci
2021-01-21T12:29:45.326Z,36.9343,-104.9136,8.2,3,ml,,103,0.137,0.54,us,us7000d20g,2021-03-27T21:05:53.040Z,"22 km SSW of Weston, Colorado",earthquake,2.8,8.5,0.069,28,reviewed,us,us
2021-01-21T10:52:16.661Z,38.1907,-117.7412,10.4,2.8,ml,26,71.61,0.037,0.1386,nn,nn00798270,2021-03-27T21:05:53.040Z,"39 km SE of Mina, Nevada",earthquake,,0.7,0.22,13,reviewed,nn,nn
2021-01-21T09:36:40.386Z,46.97,-112.7793,10,3,ml,,45,0.085,0.72,us,us7000d1zq,2022-08-09T02:35:16.635Z,"7 km WNW of Lincoln, Montana",earthquake,1,2,0.053,46,reviewed,us,us
2021-01-21T07:17:56.416Z,38.154,-117.939,11.6,3,ml,31,35.4,0.022,0.1498,nn,nn00798243,2021-03-27T21:05:51.040Z,"30 km SSE of Mina, Nevada",earthquake,,0.5,0.21,16,reviewed,nn,nn
2021-01-21T05:18:49.475Z,38.192,-117.7666,3.6,2.5,ml,24,68.52,0.039,0.0945,nn,nn00798224,2021-03-27T21:05:50.040Z,"37 km SE of Mina, Nevada",earthquake,,0.9,0.57,12,reviewed,nn,nn
2021-01-21T01:23:55.130Z,35.9668333,-117.9121667,3.23,3.29,ml,57,35,0.04447,0.16,ci,ci39763488,2022-08-09T02:33:52.367Z,"3km N of Little Lake, CA",earthquake,0.11,0.36,0.165,198,reviewed,ci,ci
2021-01-21T01:22:24.920Z,35.9658333,-117.9123333,3,3.54,ml,60,36,0.04544,0.17,ci,ci39763472,2021-03-27T21:05:49.040Z,"3km N of Little Lake, CA",earthquake,0.11,0.4,0.149,247,reviewed,ci,ci
2021-01-20T21:02:17.337Z,43.7603,-105.3138,0,3.5,ml,,59,0.991,0.59,us,us7000d1tk,2021-03-27T21:05:47.040Z,"14 km E of Wright, Wyoming",mining explosion,6.7,1.7,0.053,52,reviewed,us,us
2021-01-20T16:31:58.950Z,33.9186667,-118.2716667,19.76,3.52,ml,145,24,0.03284,0.23,ci,ci39762912,2021-04-05T15:24:31.044Z,"2km W of Willowbrook, CA",earthquake,0.13,0.2,0.141,215,reviewed,ci,ci
2021-01-20T14:59:43.686Z,26.5941,-110.9635,10,4.7,mb,,78,1.35,0.63,us,us7000d1nc,2021-03-27T21:05:43.040Z,"75 km NNE of Loreto, Mexico",earthquake,6.1,1.8,0.048,136,reviewed,us,us
2021-01-20T08:22:01.465Z,31.6781,-104.4285,6.39,3.3,ml,,53,0.062,0.24,us,us7000d1l0,2021-03-27T21:05:39.040Z,"55 km S of Whites City, New Mexico",earthquake,1.8,4,0.048,56,reviewed,us,us
2021-01-20T00:18:51.360Z,35.7998333,-117.6241667,6.67,2.63,ml,43,50,0.02686,0.14,ci,ci39762272,2021-03-27T21:05:34.040Z,"20km W of Searles Valley, CA",earthquake,0.12,0.32,0.114,21,reviewed,ci,ci
2021-01-19T04:22:20.290Z,38.4765,-122.7175,4.79,2.68,md,97,39,0.0288,0.13,nc,nc73513200,2021-10-12T07:29:47.903Z,"3km NNW of Santa Rosa, CA",earthquake,0.14,0.26,0.181,71,reviewed,nc,nc
2021-01-19T03:37:23.791Z,44.2604,-115.0605,10,2.7,ml,,68,0.082,0.63,us,us7000d195,2021-03-27T21:05:25.040Z,"10 km WNW of Stanley, Idaho",earthquake,2.3,2,0.053,46,reviewed,us,us
2021-01-18T22:19:32.622Z,45.0441,-106.8445,0,2.9,ml,,99,1.701,0.72,us,us7000d17p,2021-03-27T21:05:22.040Z,"28 km NNE of Sheridan, Wyoming",mining explosion,2.7,1.8,0.057,40,reviewed,us,us
2021-01-18T20:59:24.876Z,43.8535,-105.2544,0,3,ml,,112,0.919,1.02,us,us7000d178,2021-03-27T21:05:21.040Z,"22 km ENE of Wright, Wyoming",mining explosion,4.4,1.7,0.053,46,reviewed,us,us
2021-01-18T18:18:23.470Z,44.306,-115.0503,6.05,2.6,ml,,66,0.113,0.93,us,us7000d164,2021-03-27T21:05:18.040Z,"13 km NW of Stanley, Idaho",earthquake,1.7,2,0.06,36,reviewed,us,us
2021-01-18T18:03:28.614Z,38.1899,-117.7437,10.2,2.5,ml,28,71.34,0.038,0.1614,nn,nn00797981,2021-03-27T21:05:18.040Z,"38 km SE of Mina, Nevada",earthquake,,0.7,0.35,12,reviewed,nn,nn
2021-01-18T13:30:51.067Z,38.1859,-117.7393,9.8,2.6,ml,26,71.32,0.042,0.1399,nn,nn00797946,2021-03-27T21:05:15.040Z,"39 km SE of Mina, Nevada",earthquake,,0.8,0.3,11,reviewed,nn,nn
2021-01-18T11:27:06.880Z,36.661,-89.5273333,5.37,2.63,md,66,27,0.051,0.12,nm,nm60341371,2021-03-27T21:05:15.040Z,"8 km N of New Madrid, Missouri",earthquake,0.13,0.45,0.183,48,reviewed,nm,nm
2021-01-18T10:36:38.560Z,36.9705,-112.9295,19.9,2.58,ml,18,83,0.0976,0.12,uu,uu60424467,2021-03-27T21:05:15.040Z,"4 km NW of Cane Beds, Arizona",earthquake,0.35,0.62,0.28,5,reviewed,uu,uu
2021-01-18T07:29:46.520Z,35.9515,-117.4663333,2.82,3.27,ml,47,36,0.1078,0.17,ci,ci39760416,2021-03-27T21:05:14.040Z,"21km NNW of Searles Valley, CA",earthquake,0.15,0.7,0.157,88,reviewed,ci,ci
2021-01-18T05:00:53.692Z,38.1655,-118.0699,7.7,3.5,ml,28,42.15,0.015,0.094,nn,nn00797866,2021-03-27T21:05:13.040Z,"25 km S of Mina, Nevada",earthquake,,0.7,0.36,12,reviewed,nn,nn
2021-01-18T01:12:47.830Z,39.0193333,-123.0815,1.38,2.8,md,54,71,0.02678,0.12,nc,nc73512770,2021-03-27T21:05:11.040Z,"15km W of Lakeport, CA",earthquake,0.3,0.56,0.21,45,reviewed,nc,nc
2021-01-17T23:38:31.710Z,45.3205,-121.6998333,5.64,2.71,ml,21,86,0.01694,0.14,uw,uw61699362,2021-03-27T21:05:10.040Z,"4 km ENE of Government Camp, Oregon",earthquake,0.27,0.24,0.207240013,14,reviewed,uw,uw
2021-01-17T23:26:21.970Z,45.33283333,-121.6936667,4.98,2.54,ml,21,45,0.01212,0.16,uw,uw61699337,2021-03-27T21:05:10.040Z,"5 km ENE of Government Camp, Oregon",earthquake,0.31,0.23,0.268064631,12,reviewed,uw,uw
2021-01-17T19:03:35.010Z,31.629,-104.2343,5,2.9,ml,,57,0.155,0.52,us,us7000d0y3,2021-03-27T21:05:09.040Z,"54 km NW of Toyah, Texas",earthquake,1.1,1.5,0.048,58,reviewed,us,us
2021-01-17T18:37:41.934Z,44.6871,-67.6285,5,2.9,mb_lg,,165,0.123,0.38,us,us7000d0y1,2022-08-11T12:11:08.978Z,"4 km ESE of Centerville, Maine",earthquake,1.8,2,0.295,3,reviewed,us,us
2021-01-17T17:14:10.831Z,31.6732,-104.4106,5,2.6,ml,,57,0.077,0.33,us,us7000d0xt,2021-03-27T21:05:08.040Z,"55 km S of Whites City, New Mexico",earthquake,0.9,1.5,0.057,40,reviewed,us,us
2021-01-17T14:07:01.690Z,44.3088,-115.146,10,2.8,ml,,42,0.16,0.9,us,us7000d0x3,2021-03-27T21:05:07.040Z,"19 km WNW of Stanley, Idaho",earthquake,2.8,2,0.048,56,reviewed,us,us
2021-01-17T11:30:05.370Z,32.0018333,-116.1511667,19.53,2.76,ml,19,102,0.1726,0.21,ci,ci39759824,2021-03-27T21:05:05.040Z,"47km ENE of Ensenada, B.C., MX",earthquake,0.38,1.45,0.149,93,reviewed,ci,ci
2021-01-17T09:20:10.196Z,38.1646,-118.0672,7.8,2.5,ml,28,42.18,0.013,0.1184,nn,nn00797763,2021-03-27T21:05:02.040Z,"25 km S of Mina, Nevada",earthquake,,0.7,0.3,13,reviewed,nn,nn
2021-01-17T04:19:41.492Z,44.284,-114.7882,10,2.9,ml,,54,0.152,0.61,us,us7000d0sn,2021-03-27T21:05:00.040Z,"14 km ENE of Stanley, Idaho",earthquake,1.5,2,0.044,69,reviewed,us,us
2021-01-17T04:06:03.950Z,36.8658333,-121.6086667,8.01,2.98,md,80,35,0.03302,0.12,nc,nc73512365,2021-06-11T10:50:29.454Z,"4km SE of Aromas, CA",earthquake,0.16,0.3,0.137,94,reviewed,nc,nc
2021-01-17T04:02:30.610Z,38.7941667,-122.735,1.57,2.69,md,44,44,0.011,0.05,nc,nc71121489,2021-03-27T21:05:03.040Z,"3km NE of The Geysers, CA",earthquake,0.18,0.28,0.159,2,reviewed,nc,nc
2021-01-17T04:01:27.110Z,36.8673333,-121.6105,8.32,4.2,mw,153,27,0.03114,0.14,nc,nc73512355,2021-07-09T01:43:10.903Z,"4km SE of Aromas, CA",earthquake,0.1,0.19,,4,reviewed,nc,nc
2021-01-17T03:30:32.420Z,36.1911667,-118.0908333,0.96,3.36,ml,43,48,0.1358,0.17,ci,ci39759456,2021-03-27T21:04:58.040Z,"13km SW of Olancha, CA",earthquake,0.16,0.52,0.135,81,reviewed,ci,ci
2021-01-17T03:14:49.720Z,36.1875,-118.0923333,1.52,3.75,mw,46,48,0.1347,0.18,ci,ci39759432,2021-03-27T21:04:58.040Z,"13km SW of Olancha, CA",earthquake,0.16,0.52,,6,reviewed,ci,ci
2021-01-17T02:49:08.800Z,36.1876667,-118.0938333,1.11,4.02,mw,46,48,0.1358,0.19,ci,ci39759376,2021-03-27T21:04:57.040Z,"13km SW of Olancha, CA",earthquake,0.17,0.54,,6,reviewed,ci,ci
2021-01-17T01:51:42.810Z,40.6106667,-121.6735,-1.59,2.79,md,22,52,0.1062,0.14,nc,nc73512235,2021-03-27T21:04:57.040Z,"10km N of Viola, CA",earthquake,0.29,2.81,0.271,40,reviewed,nc,nc
2021-01-16T23:28:04.441Z,39.4632,-117.7779,1.4,2.6,ml,17,87.78,0.305,0.1764,nn,nn00797681,2021-03-27T21:04:55.040Z,"61 km W of Austin, Nevada",earthquake,,1.5,0.61,6,reviewed,nn,nn
2021-01-16T10:38:27.030Z,37.9088333,-118.5443333,6.44,2.52,md,40,64,0.1905,0.08,nc,nc73511975,2021-03-27T21:04:51.040Z,"40km NNE of Toms Place, CA",earthquake,0.19,1.75,0.153,37,reviewed,nc,nc
2021-01-16T10:32:38.465Z,38.1744,-118.0807,3.4,2.5,ml,29,80.7,0.027,0.1628,nn,nn00797581,2021-03-27T21:04:51.040Z,"24 km S of Mina, Nevada",earthquake,,0.9,0.35,15,reviewed,nn,nn
2021-01-16T07:28:16.350Z,37.9088333,-118.5501667,7.47,2.68,md,40,62,0.1948,0.11,nc,nc73511870,2021-03-27T21:04:48.040Z,"40km NNE of Toms Place, CA",earthquake,0.21,1.91,0.139,42,reviewed,nc,nc
2021-01-16T07:16:02.120Z,37.9091667,-118.549,4.72,3.3,ml,44,62,0.1938,0.07,nc,nc73511860,2021-03-27T21:04:48.040Z,"40km NNE of Toms Place, CA",earthquake,0.21,3.1,0.195,23,reviewed,nc,nc
2021-01-16T06:56:34.230Z,37.9066667,-118.5508333,8.05,2.76,md,34,67,0.196,0.06,nc,nc73511825,2021-03-27T21:04:47.040Z,"40km NNE of Toms Place, CA",earthquake,0.28,1.49,0.196,38,reviewed,nc,nc
2021-01-16T06:55:28.100Z,37.9086667,-118.5516667,4.63,2.55,md,32,67,0.1959,0.08,nc,nc73511815,2021-03-27T21:04:47.040Z,"40km NNE of Toms Place, CA",earthquake,0.22,3.18,0.128,39,reviewed,nc,nc
2021-01-16T06:52:19.220Z,37.9118333,-118.5488333,6.27,2.96,ml,38,67,0.1927,0.08,nc,nc73511800,2021-03-27T21:04:47.040Z,"41km NNE of Toms Place, CA",earthquake,0.18,1.67,0.189,19,reviewed,nc,nc
2021-01-16T06:52:00.740Z,37.9085,-118.5475,6.11,3,ml,40,62,0.1929,0.07,nc,nc73511805,2021-03-27T21:04:46.040Z,"40km NNE of Toms Place, CA",earthquake,0.27,2.43,0.227,21,reviewed,nc,nc
2021-01-16T06:32:15.470Z,37.908,-118.5505,6.55,2.85,md,40,62,0.1953,0.09,nc,nc73511755,2021-03-27T21:04:46.040Z,"40km NNE of Toms Place, CA",earthquake,0.2,2.16,0.171,42,reviewed,nc,nc
2021-01-16T06:31:26.630Z,37.9091667,-118.5536667,4.89,2.55,md,42,62,0.1972,0.07,nc,nc73511750,2021-03-27T21:04:46.040Z,"40km NNE of Toms Place, CA",earthquake,0.19,2.77,0.235,35,reviewed,nc,nc
2021-01-16T02:13:36.399Z,36.20783333,-98.40383333,6.95,2.59,ml,96,43,0,0.19,ok,ok2021bboy,2021-03-27T21:04:43.040Z,"6 km WSW of Isabella, Oklahoma",earthquake,,0.4,0.27,35,reviewed,ok,ok
2021-01-15T23:19:50.348Z,31.1198,-103.11,5,2.5,ml,,52,0.036,0.52,us,us7000d1dq,2021-03-27T21:05:31.040Z,"14 km SSW of Coyanosa, Texas",earthquake,1,1.1,0.091,16,reviewed,us,us
2021-01-15T22:50:15.560Z,37.9103333,-118.5456667,7.96,2.92,ml,47,63,0.1909,0.06,nc,nc73511495,2021-03-27T21:04:42.040Z,"40km NNE of Toms Place, CA",earthquake,0.19,1.17,0.202,18,reviewed,nc,nc
2021-01-15T22:11:07.870Z,37.9106667,-118.5385,7.68,3.9,mw,50,63,0.1855,0.06,nc,nc73511455,2021-03-27T21:04:41.040Z,"41km NNE of Toms Place, CA",earthquake,0.19,1.23,,3,reviewed,nc,nc
2021-01-15T20:38:11.710Z,37.9103333,-118.5445,5.78,2.92,ml,44,63,0.19,0.06,nc,nc73511395,2021-03-27T21:04:40.040Z,"41km NNE of Toms Place, CA",earthquake,0.24,2.37,0.226,19,reviewed,nc,nc
2021-01-15T20:08:27.113Z,43.4558,-105.164,0,3.4,ml,,86,1.053,0.95,us,us7000d0fp,2021-03-27T21:04:39.040Z,"42 km SE of Wright, Wyoming",mining explosion,7.6,1.7,0.049,54,reviewed,us,us
2021-01-15T20:02:03.460Z,37.9133333,-118.541,8.71,2.87,ml,29,119,0.1864,0.08,nc,nc73511365,2021-03-27T21:04:39.040Z,"41km NNE of Toms Place, CA",earthquake,0.26,1.77,0.174,16,reviewed,nc,nc
2021-01-15T20:01:47.380Z,37.9095,-118.5448333,6.12,2.86,ml,47,63,0.1906,0.06,nc,nc73511370,2021-03-27T21:04:39.040Z,"40km NNE of Toms Place, CA",earthquake,0.22,1.93,0.313,16,reviewed,nc,nc
2021-01-15T18:17:00.770Z,35.9416667,-89.9153333,8.43,2.8,md,56,29,0.04804,0.18,nm,nm60340816,2021-03-27T21:04:37.040Z,"1 km NNE of Blytheville, Arkansas",earthquake,0.24,0.48,0.077,47,reviewed,nm,nm
2021-01-15T15:45:45.458Z,38.1864,-117.7391,10.2,3.9,ml,31,58.09,0.042,0.1171,nn,nn00797318,2022-09-24T02:19:19.038Z,"39 km SE of Mina, Nevada",earthquake,,0.6,0.27,15,reviewed,nn,nn
2021-01-15T13:22:15.732Z,38.1385,-118.0402,3.3,2.7,ml,25,43.3,0.024,0.1168,nn,nn00797299,2021-03-27T21:04:35.040Z,"28 km SSE of Mina, Nevada",earthquake,,0.7,0.49,11,reviewed,nn,nn
2021-01-14T23:30:11.147Z,35.2448,-101.5672,5,2.9,mb_lg,,77,0.113,0.77,us,us7000d056,2021-03-20T21:25:52.040Z,"20 km WSW of Panhandle, Texas",earthquake,1.1,1.9,0.046,126,reviewed,us,us
2021-01-14T21:02:26.576Z,40.6144,-109.4753,0,3.1,ml,,91,0.083,0.65,us,us7000d04d,2021-03-20T21:25:51.040Z,"17 km NNE of Maeser, Utah",mining explosion,1.9,1.7,0.03,142,reviewed,us,us
